Hour,Day_Num,Month,Crime_Severity_Score,Is_Weekend,Arrest,Primary Type,Temporal_Cluster
12,0,5,3,0,0,THEFT,3
23,4,5,6,0,0,BATTERY,1
13,1,1,6,0,0,BATTERY,1
22,3,2,5,0,1,WEAPONS VIOLATION,1
22,3,1,3,0,0,THEFT,3
10,5,8,3,1,0,THEFT,2
0,5,6,3,1,0,THEFT,0
2,1,4,5,0,0,BURGLARY,0
8,4,5,3,0,0,CRIMINAL DAMAGE,3
11,6,1,6,1,0,ASSAULT,1
17,5,2,3,1,0,THEFT,3
16,6,10,3,1,0,THEFT,2
12,3,8,3,0,0,CRIMINAL DAMAGE,2
18,3,2,6,0,0,ASSAULT,1
3,0,4,6,0,0,ASSAULT,0
21,1,1,2,0,0,OTHER OFFENSE,3
0,5,5,5,1,0,BURGLARY,0
14,1,9,6,0,0,BATTERY,1
21,2,7,6,0,0,BATTERY,1
12,0,8,6,0,0,ASSAULT,1
13,5,3,3,1,0,THEFT,3
13,4,3,3,0,0,THEFT,3
20,4,3,2,0,0,OTHER OFFENSE,3
0,1,11,3,0,0,THEFT,0
20,1,5,6,0,0,BATTERY,1
13,6,3,3,1,0,THEFT,3
10,5,11,3,1,0,CRIMINAL DAMAGE,2
13,3,7,3,0,0,DECEPTIVE PRACTICE,2
20,4,8,3,0,0,CRIMINAL DAMAGE,2
19,3,10,6,0,0,BATTERY,1
23,4,8,4,0,1,NARCOTICS,2
10,1,11,5,0,0,BURGLARY,2
11,4,9,5,0,0,MOTOR VEHICLE THEFT,1
15,2,1,6,0,0,BATTERY,1
8,4,8,3,0,0,THEFT,2
0,3,6,5,0,0,WEAPONS VIOLATION,0
0,3,5,3,0,0,DECEPTIVE PRACTICE,0
21,6,5,3,1,0,THEFT,3
21,1,11,7,0,0,ROBBERY,1
2,6,12,3,1,0,CRIMINAL DAMAGE,0
15,3,5,3,0,0,CRIMINAL DAMAGE,3
10,0,6,6,0,1,ASSAULT,1
21,4,6,5,0,0,MOTOR VEHICLE THEFT,1
19,5,10,3,1,0,CRIMINAL DAMAGE,2
0,5,3,3,1,0,CRIMINAL DAMAGE,0
17,1,8,6,0,0,BATTERY,1
15,2,5,3,0,0,THEFT,3
23,2,6,6,0,0,BATTERY,1
23,6,5,3,1,0,THEFT,3
10,4,3,3,0,0,CRIMINAL DAMAGE,3
17,6,7,5,1,0,MOTOR VEHICLE THEFT,1
19,3,11,6,0,0,BATTERY,1
16,2,8,3,0,0,CRIMINAL DAMAGE,2
19,5,12,7,1,0,ROBBERY,1
15,6,5,5,1,0,MOTOR VEHICLE THEFT,1
14,4,8,3,0,0,DECEPTIVE PRACTICE,2
0,1,4,10,0,0,HOMICIDE,1
11,6,7,6,1,1,ASSAULT,1
2,6,12,3,1,0,THEFT,0
8,0,7,3,0,0,THEFT,2
22,0,7,2,0,0,OTHER OFFENSE,2
13,5,3,3,1,0,DECEPTIVE PRACTICE,3
17,4,6,3,0,0,DECEPTIVE PRACTICE,3
3,6,5,5,1,0,BURGLARY,0
1,0,3,5,0,0,MOTOR VEHICLE THEFT,0
0,6,12,3,1,0,THEFT,0
16,4,7,5,0,0,WEAPONS VIOLATION,1
18,4,10,4,0,1,NARCOTICS,2
11,3,11,3,0,1,DECEPTIVE PRACTICE,2
22,6,8,6,1,1,ASSAULT,1
15,2,1,5,0,0,MOTOR VEHICLE THEFT,3
7,5,2,2,1,0,OTHER OFFENSE,3
0,2,8,5,0,0,BURGLARY,0
8,3,6,3,0,0,DECEPTIVE PRACTICE,3
3,6,7,6,1,1,ASSAULT,0
6,0,12,3,0,0,THEFT,2
8,2,5,6,0,0,ASSAULT,1
18,3,5,5,0,0,MOTOR VEHICLE THEFT,1
12,6,12,3,1,0,THEFT,2
22,4,2,3,0,0,CRIMINAL DAMAGE,3
9,6,12,3,1,0,DECEPTIVE PRACTICE,2
18,4,3,3,0,0,THEFT,3
6,4,3,3,0,0,THEFT,3
21,6,6,6,1,1,BATTERY,1
17,1,9,3,0,0,DECEPTIVE PRACTICE,2
18,3,2,3,0,0,THEFT,3
8,3,5,6,0,0,ASSAULT,1
23,6,10,5,1,1,BURGLARY,1
10,3,5,3,0,0,DECEPTIVE PRACTICE,3
2,3,2,3,0,0,CRIMINAL TRESPASS,0
8,3,10,6,0,0,ASSAULT,0
8,0,9,5,0,0,MOTOR VEHICLE THEFT,0
7,0,3,3,0,0,CRIMINAL DAMAGE,3
11,1,12,7,0,0,ROBBERY,1
23,5,10,3,1,0,THEFT,2
17,0,12,3,0,0,THEFT,2
14,3,9,3,0,0,CRIMINAL DAMAGE,2
12,6,1,3,1,0,THEFT,3
17,4,5,5,0,0,BURGLARY,1
23,4,10,6,0,0,BATTERY,1
3,2,8,7,0,0,ROBBERY,0
18,1,9,3,0,0,THEFT,2
13,0,3,5,0,0,BURGLARY,3
8,5,2,3,1,0,THEFT,3
19,4,5,3,0,0,THEFT,3
17,0,4,6,0,0,ASSAULT,1
22,6,5,5,1,0,MOTOR VEHICLE THEFT,1
10,2,8,3,0,0,CRIMINAL DAMAGE,2
15,4,4,3,0,0,THEFT,3
4,1,4,3,0,0,CRIMINAL DAMAGE,3
13,1,10,3,0,0,DECEPTIVE PRACTICE,2
15,3,11,4,0,1,NARCOTICS,2
2,6,6,6,1,0,BATTERY,0
21,6,4,7,1,0,ROBBERY,1
10,0,1,3,0,0,THEFT,3
14,0,10,6,0,0,BATTERY,1
17,3,5,6,0,0,BATTERY,1
7,1,6,3,0,0,THEFT,3
11,0,12,2,0,0,OTHER OFFENSE,2
23,2,1,3,0,0,CRIMINAL DAMAGE,3
20,4,1,4,0,1,NARCOTICS,3
13,0,4,3,0,0,THEFT,3
21,5,12,3,1,0,CRIMINAL DAMAGE,2
10,3,6,6,0,1,BATTERY,1
23,0,9,3,0,0,THEFT,2
18,1,7,5,0,0,MOTOR VEHICLE THEFT,1
8,6,9,3,1,0,THEFT,2
17,1,9,5,0,0,BURGLARY,1
4,3,5,3,0,0,CRIMINAL DAMAGE,0
17,6,3,3,1,0,CRIMINAL DAMAGE,3
16,2,9,5,0,0,MOTOR VEHICLE THEFT,1
0,6,1,3,1,0,THEFT,0
3,1,2,3,0,0,THEFT,3
0,6,7,5,1,0,MOTOR VEHICLE THEFT,0
0,4,6,5,0,0,BURGLARY,0
21,2,3,3,0,0,DECEPTIVE PRACTICE,3
11,1,4,3,0,0,THEFT,3
17,0,12,3,0,0,DECEPTIVE PRACTICE,2
17,6,5,3,1,0,DECEPTIVE PRACTICE,3
22,4,10,5,0,0,BURGLARY,1
10,3,7,6,0,0,BATTERY,1
19,6,9,3,1,0,THEFT,2
13,6,5,6,1,0,ASSAULT,1
15,0,10,3,0,0,DECEPTIVE PRACTICE,2
22,4,2,3,0,0,DECEPTIVE PRACTICE,3
23,0,12,6,0,0,BATTERY,1
11,5,5,3,1,0,CRIMINAL DAMAGE,3
23,0,3,6,0,0,BATTERY,1
5,5,5,3,1,0,THEFT,0
19,4,9,3,0,0,CRIMINAL DAMAGE,2
22,1,6,5,0,0,MOTOR VEHICLE THEFT,1
8,3,10,2,0,0,OTHER OFFENSE,2
18,1,10,3,0,0,THEFT,2
4,2,4,3,0,0,DECEPTIVE PRACTICE,0
1,2,3,3,0,0,THEFT,0
6,5,5,6,1,0,BATTERY,0
2,0,6,3,0,0,CRIMINAL DAMAGE,0
9,5,3,4,1,1,NARCOTICS,3
16,0,5,5,0,0,OFFENSE INVOLVING CHILDREN,1
14,3,2,6,0,1,ASSAULT,1
23,1,10,3,0,0,THEFT,2
0,5,2,6,1,0,BATTERY,0
2,0,6,6,0,0,ASSAULT,0
11,3,4,6,0,0,ASSAULT,1
3,4,6,3,0,0,THEFT,0
12,6,4,6,1,0,BATTERY,1
2,6,2,3,1,0,THEFT,0
23,5,3,7,1,0,ROBBERY,1
21,6,7,3,1,1,THEFT,2
2,6,8,3,1,1,THEFT,0
18,4,5,6,0,0,BATTERY,1
11,1,9,6,0,0,BATTERY,1
1,0,6,6,0,0,BATTERY,0
2,0,10,5,0,0,MOTOR VEHICLE THEFT,0
5,6,10,5,1,0,WEAPONS VIOLATION,0
20,3,8,3,0,0,DECEPTIVE PRACTICE,2
19,2,2,4,0,1,NARCOTICS,3
15,2,5,6,0,0,BATTERY,1
7,4,2,5,0,0,BURGLARY,0
17,4,6,5,0,0,MOTOR VEHICLE THEFT,1
0,5,1,6,1,0,ASSAULT,0
0,5,8,5,1,0,WEAPONS VIOLATION,0
22,4,7,6,0,0,BATTERY,1
19,5,8,6,1,1,BATTERY,1
17,3,3,3,0,0,THEFT,3
20,3,9,6,0,0,ASSAULT,1
19,6,3,7,1,0,ROBBERY,1
13,2,7,3,0,0,THEFT,2
17,4,11,6,0,0,ASSAULT,1
7,2,6,3,0,0,DECEPTIVE PRACTICE,3
15,3,6,2,0,0,OTHER OFFENSE,3
11,4,3,4,0,1,NARCOTICS,3
16,6,3,3,1,0,CRIMINAL DAMAGE,3
13,0,4,4,0,1,NARCOTICS,3
3,5,11,3,1,0,THEFT,0
16,6,3,3,1,0,CRIMINAL DAMAGE,3
19,1,8,6,0,0,ASSAULT,1
20,1,3,6,0,0,BATTERY,1
13,3,5,6,0,0,ASSAULT,1
16,5,9,6,1,0,BATTERY,1
22,3,3,5,0,0,BURGLARY,1
4,5,8,6,1,0,BATTERY,0
3,3,11,3,0,0,CRIMINAL DAMAGE,0
4,6,6,5,1,0,BURGLARY,0
17,3,8,3,0,0,THEFT,2
15,1,4,3,0,1,DECEPTIVE PRACTICE,3
23,0,4,6,0,0,BATTERY,1
6,0,8,5,0,0,MOTOR VEHICLE THEFT,0
23,3,4,3,0,0,CRIMINAL TRESPASS,3
23,4,8,8,0,0,CRIMINAL SEXUAL ASSAULT,1
15,4,9,3,0,0,THEFT,2
1,0,7,3,0,0,THEFT,0
8,2,2,6,0,0,BATTERY,1
10,1,12,3,0,0,THEFT,2
10,3,11,6,0,0,BATTERY,1
13,4,4,6,0,0,BATTERY,1
17,6,11,3,1,0,CRIMINAL DAMAGE,2
23,5,10,6,1,0,BATTERY,1
5,2,7,3,0,0,CRIMINAL DAMAGE,0
16,4,7,6,0,0,BATTERY,1
0,2,1,3,0,0,DECEPTIVE PRACTICE,0
22,2,5,6,0,0,BATTERY,1
12,0,4,3,0,0,DECEPTIVE PRACTICE,3
20,5,10,3,1,0,DECEPTIVE PRACTICE,2
23,3,3,3,0,0,CRIMINAL DAMAGE,3
16,4,1,6,0,0,ASSAULT,1
16,0,3,7,0,1,SEX OFFENSE,1
1,5,12,3,1,0,THEFT,0
16,3,4,6,0,0,BATTERY,1
22,2,3,6,0,0,BATTERY,1
14,1,12,7,0,0,ROBBERY,1
10,2,5,3,0,0,THEFT,3
11,3,10,6,0,0,ASSAULT,1
15,1,12,7,0,0,ROBBERY,1
19,5,3,3,1,1,THEFT,3
19,2,2,5,0,0,MOTOR VEHICLE THEFT,3
9,2,3,3,0,1,THEFT,3
8,5,9,3,1,1,CRIMINAL DAMAGE,2
13,0,7,3,0,0,CRIMINAL DAMAGE,2
3,6,6,7,1,0,ROBBERY,0
13,2,6,6,0,0,BATTERY,1
8,0,10,2,0,0,OTHER OFFENSE,2
12,3,8,3,0,0,CRIMINAL DAMAGE,2
15,4,11,3,0,0,CRIMINAL DAMAGE,2
8,5,8,3,1,0,DECEPTIVE PRACTICE,0
20,1,11,6,0,1,BATTERY,1
17,4,6,4,0,1,NARCOTICS,3
16,4,9,4,0,0,NARCOTICS,2
16,3,8,3,0,0,CRIMINAL DAMAGE,2
14,1,8,3,0,0,THEFT,2
20,3,8,6,0,1,ASSAULT,1
14,1,12,3,0,0,THEFT,2
8,0,7,5,0,0,BURGLARY,0
17,2,6,3,0,0,CRIMINAL DAMAGE,3
14,4,5,5,0,0,WEAPONS VIOLATION,1
9,5,8,3,1,0,THEFT,2
14,2,3,3,0,0,THEFT,3
13,0,12,3,0,0,DECEPTIVE PRACTICE,2
6,3,12,3,0,0,CRIMINAL DAMAGE,2
1,4,2,6,0,1,BATTERY,0
22,2,1,3,0,0,THEFT,3
8,2,4,6,0,0,ASSAULT,1
23,6,9,3,1,0,DECEPTIVE PRACTICE,2
17,6,3,3,1,0,THEFT,3
8,1,10,5,0,0,MOTOR VEHICLE THEFT,0
17,4,8,3,0,0,THEFT,2
10,4,11,6,0,0,ASSAULT,1
22,5,5,4,1,1,NARCOTICS,3
23,0,7,3,0,0,CRIMINAL DAMAGE,2
4,3,10,3,0,0,THEFT,0
8,6,5,3,1,0,CRIMINAL DAMAGE,0
21,4,2,5,0,0,OFFENSE INVOLVING CHILDREN,1
2,2,1,3,0,0,THEFT,3
13,4,8,2,0,1,OTHER OFFENSE,2
15,1,5,6,0,1,BATTERY,1
0,0,9,6,0,0,BATTERY,0
10,4,4,3,0,1,THEFT,3
1,2,1,3,0,0,CRIMINAL DAMAGE,3
10,1,11,5,0,0,MOTOR VEHICLE THEFT,2
20,5,9,5,1,1,WEAPONS VIOLATION,1
7,0,5,7,0,0,ROBBERY,1
0,6,12,6,1,0,BATTERY,0
10,1,9,6,0,0,BATTERY,1
4,1,11,5,0,0,MOTOR VEHICLE THEFT,0
11,1,2,3,0,0,THEFT,3
1,1,3,5,0,1,MOTOR VEHICLE THEFT,0
17,1,5,3,0,1,THEFT,3
15,2,10,7,0,0,ARSON,1
15,6,11,6,1,1,ASSAULT,1
1,3,7,3,0,0,THEFT,0
18,6,7,3,1,0,THEFT,2
2,5,4,5,1,0,WEAPONS VIOLATION,0
6,6,4,6,1,1,BATTERY,0
6,2,5,3,0,0,CRIMINAL DAMAGE,3
8,4,12,3,0,0,THEFT,2
0,2,9,3,0,0,CRIMINAL DAMAGE,0
21,1,3,6,0,0,BATTERY,1
19,3,3,6,0,0,ASSAULT,1
21,4,3,5,0,0,MOTOR VEHICLE THEFT,1
16,2,11,6,0,1,ASSAULT,1
12,5,1,3,1,0,CRIMINAL DAMAGE,3
14,2,1,3,0,0,THEFT,3
17,1,2,6,0,0,ASSAULT,1
12,6,1,3,1,0,THEFT,3
11,0,1,3,0,0,DECEPTIVE PRACTICE,3
11,2,10,2,0,0,OTHER OFFENSE,2
23,4,12,3,0,0,THEFT,2
22,3,4,5,0,0,BURGLARY,1
15,4,11,6,0,0,BATTERY,1
15,1,9,3,0,0,DECEPTIVE PRACTICE,2
17,1,7,3,0,0,CRIMINAL DAMAGE,2
13,6,9,2,1,0,OTHER OFFENSE,2
16,5,10,3,1,1,THEFT,2
17,5,1,2,1,0,OTHER OFFENSE,3
13,2,1,2,0,0,OTHER OFFENSE,3
11,1,12,3,0,0,THEFT,2
1,5,8,3,1,0,THEFT,0
13,5,8,3,1,1,CRIMINAL TRESPASS,2
11,1,11,6,0,0,BATTERY,1
14,3,5,6,0,0,BATTERY,1
16,6,2,5,1,0,MOTOR VEHICLE THEFT,3
13,5,8,6,1,1,BATTERY,1
20,5,9,3,1,0,THEFT,2
16,5,6,3,1,1,THEFT,3
12,0,9,3,0,0,CRIMINAL TRESPASS,2
20,2,11,3,0,0,THEFT,2
22,1,3,5,0,0,MOTOR VEHICLE THEFT,1
12,2,12,3,0,0,CRIMINAL DAMAGE,2
22,5,3,6,1,0,BATTERY,1
8,6,9,3,1,0,DECEPTIVE PRACTICE,2
23,3,9,6,0,1,BATTERY,1
11,0,8,6,0,0,BATTERY,1
4,1,7,5,0,0,BURGLARY,0
14,4,10,6,0,0,BATTERY,1
18,6,8,3,1,0,THEFT,2
1,5,1,3,1,1,THEFT,0
2,2,12,5,0,0,MOTOR VEHICLE THEFT,0
1,5,7,5,1,0,WEAPONS VIOLATION,0
9,3,11,6,0,0,BATTERY,1
6,0,6,6,0,1,BATTERY,0
0,0,2,3,0,1,CRIMINAL DAMAGE,0
22,5,6,7,1,0,ROBBERY,1
9,5,6,4,1,1,PROSTITUTION,0
23,5,5,5,1,0,BURGLARY,1
23,5,5,5,1,0,MOTOR VEHICLE THEFT,1
18,1,6,5,0,0,MOTOR VEHICLE THEFT,1
22,3,3,2,0,1,PUBLIC PEACE VIOLATION,3
16,5,4,6,1,0,BATTERY,1
15,3,5,6,0,0,BATTERY,1
15,2,5,3,0,0,THEFT,3
21,2,7,6,0,0,BATTERY,1
10,4,7,3,0,0,THEFT,2
14,1,9,2,0,1,LIQUOR LAW VIOLATION,2
11,1,2,3,0,0,DECEPTIVE PRACTICE,3
9,0,11,3,0,0,DECEPTIVE PRACTICE,2
18,0,12,6,0,0,STALKING,1
13,3,6,3,0,0,THEFT,3
20,3,7,5,0,0,MOTOR VEHICLE THEFT,1
22,1,1,3,0,0,THEFT,3
9,1,1,5,0,0,MOTOR VEHICLE THEFT,3
16,2,7,6,0,0,ASSAULT,1
15,2,11,4,0,1,NARCOTICS,2
12,2,3,3,0,0,DECEPTIVE PRACTICE,3
11,4,3,6,0,1,ASSAULT,1
15,3,1,6,0,0,ASSAULT,1
12,1,4,6,0,0,BATTERY,1
0,0,4,4,0,1,NARCOTICS,0
20,2,7,5,0,1,BURGLARY,1
19,0,5,6,0,0,BATTERY,1
2,3,11,6,0,1,BATTERY,0
10,0,2,3,0,0,THEFT,3
1,2,7,5,0,0,MOTOR VEHICLE THEFT,0
23,3,1,3,0,0,THEFT,3
14,6,3,6,1,0,BATTERY,1
14,4,6,3,0,0,THEFT,3
12,4,8,6,0,0,ASSAULT,1
15,6,5,5,1,0,MOTOR VEHICLE THEFT,1
10,1,6,3,0,0,DECEPTIVE PRACTICE,3
13,5,12,3,1,0,THEFT,2
0,5,5,2,1,0,OTHER OFFENSE,0
14,3,1,2,0,0,OTHER OFFENSE,3
16,4,4,2,0,0,PUBLIC PEACE VIOLATION,3
15,4,1,3,0,1,THEFT,3
9,1,1,6,0,0,BATTERY,1
11,5,2,6,1,0,BATTERY,1
6,6,5,6,1,0,BATTERY,0
14,6,1,3,1,0,THEFT,3
17,2,2,5,0,0,MOTOR VEHICLE THEFT,3
10,2,7,5,0,0,BURGLARY,1
11,6,1,3,1,0,CRIMINAL DAMAGE,3
9,4,3,3,0,0,CRIMINAL DAMAGE,3
3,3,9,5,0,0,BURGLARY,0
14,0,9,3,0,0,THEFT,2
17,3,9,6,0,0,BATTERY,1
11,0,8,3,0,0,CRIMINAL DAMAGE,2
19,6,2,3,1,0,CRIMINAL TRESPASS,3
23,0,2,3,0,0,THEFT,3
17,2,1,6,0,1,BATTERY,1
21,1,7,3,0,0,CRIMINAL DAMAGE,2
12,5,5,6,1,0,BATTERY,1
9,6,12,3,1,0,THEFT,2
15,3,4,5,0,1,WEAPONS VIOLATION,1
2,1,9,2,0,1,OTHER OFFENSE,2
8,4,4,3,0,0,THEFT,3
2,3,8,2,0,0,OTHER OFFENSE,0
0,2,12,4,0,1,NARCOTICS,0
18,0,2,3,0,0,THEFT,3
16,1,9,5,0,0,BURGLARY,1
18,3,4,6,0,0,BATTERY,1
7,3,3,5,0,0,BURGLARY,0
16,0,8,4,0,1,NARCOTICS,2
0,6,8,3,1,0,CRIMINAL DAMAGE,0
3,6,9,3,1,0,THEFT,0
0,5,9,6,1,0,BATTERY,0
23,4,8,4,0,1,NARCOTICS,2
13,2,2,3,0,0,THEFT,3
0,0,4,3,0,0,DECEPTIVE PRACTICE,0
0,3,10,3,0,0,CRIMINAL DAMAGE,0
5,3,11,6,0,0,BATTERY,0
23,4,5,3,0,0,CRIMINAL DAMAGE,3
18,1,4,5,0,0,MOTOR VEHICLE THEFT,1
17,5,2,6,1,1,BATTERY,1
23,4,1,5,0,0,MOTOR VEHICLE THEFT,3
18,3,10,6,0,0,BATTERY,1
18,3,11,3,0,1,CRIMINAL DAMAGE,2
22,0,5,6,0,0,BATTERY,1
19,2,11,5,0,0,BURGLARY,2
8,3,6,5,0,0,MOTOR VEHICLE THEFT,0
18,5,11,3,1,1,THEFT,2
19,5,1,3,1,0,THEFT,3
4,1,11,3,0,0,CRIMINAL TRESPASS,2
0,3,1,3,0,0,CRIMINAL DAMAGE,0
11,0,3,5,0,0,BURGLARY,3
17,4,7,5,0,0,BURGLARY,1
16,2,3,3,0,0,THEFT,3
10,5,3,3,1,0,CRIMINAL DAMAGE,3
7,2,10,3,0,0,DECEPTIVE PRACTICE,2
6,1,12,5,0,0,MOTOR VEHICLE THEFT,0
20,2,11,3,0,0,THEFT,2
2,4,12,3,0,0,CRIMINAL TRESPASS,0
14,5,9,7,1,0,ROBBERY,1
22,6,6,7,1,0,ROBBERY,1
21,3,4,6,0,0,BATTERY,1
18,4,7,2,0,0,OTHER OFFENSE,2
3,4,1,5,0,0,BURGLARY,0
14,1,9,5,0,0,MOTOR VEHICLE THEFT,1
7,0,4,3,0,1,THEFT,3
16,1,5,5,0,0,MOTOR VEHICLE THEFT,1
19,3,4,3,0,0,THEFT,3
11,2,7,3,0,0,THEFT,2
12,4,3,3,0,0,THEFT,3
14,1,6,6,0,0,ASSAULT,1
7,4,10,5,0,1,WEAPONS VIOLATION,0
20,1,7,5,0,0,MOTOR VEHICLE THEFT,1
20,4,12,7,0,0,SEX OFFENSE,1
15,1,10,6,0,0,BATTERY,1
18,6,3,3,1,0,THEFT,3
15,1,9,6,0,0,BATTERY,1
12,1,7,3,0,0,THEFT,2
12,0,9,6,0,0,BATTERY,1
6,0,4,3,0,1,CRIMINAL TRESPASS,3
10,4,10,2,0,1,LIQUOR LAW VIOLATION,2
8,3,9,5,0,0,OFFENSE INVOLVING CHILDREN,0
15,4,9,2,0,0,OTHER OFFENSE,2
2,2,6,7,0,0,ROBBERY,0
20,6,2,3,1,0,THEFT,3
13,4,3,6,0,0,ASSAULT,1
11,3,3,3,0,1,CRIMINAL TRESPASS,3
9,3,7,6,0,0,BATTERY,1
3,4,3,5,0,0,BURGLARY,0
13,2,10,6,0,0,BATTERY,1
0,1,7,3,0,0,DECEPTIVE PRACTICE,0
16,6,9,6,1,0,BATTERY,1
20,5,7,3,1,0,THEFT,2
16,1,4,4,0,1,NARCOTICS,3
18,5,3,3,1,0,THEFT,3
1,3,6,6,0,0,BATTERY,0
17,2,11,6,0,1,BATTERY,1
12,4,12,6,0,0,BATTERY,1
0,1,10,3,0,0,THEFT,0
4,2,2,10,0,1,HOMICIDE,1
0,6,3,2,1,0,OTHER OFFENSE,0
19,1,9,3,0,0,CRIMINAL TRESPASS,2
9,4,5,3,0,0,DECEPTIVE PRACTICE,3
9,6,12,6,1,1,BATTERY,0
14,5,5,3,1,0,THEFT,3
13,4,6,3,0,1,THEFT,3
15,0,4,3,0,0,DECEPTIVE PRACTICE,3
1,4,8,3,0,0,THEFT,0
13,1,11,3,0,0,THEFT,2
21,0,4,6,0,0,ASSAULT,1
23,6,3,3,1,0,THEFT,3
8,2,1,3,0,0,THEFT,3
12,6,12,6,1,0,BATTERY,1
21,6,3,5,1,1,WEAPONS VIOLATION,1
18,5,12,5,1,0,BURGLARY,2
10,2,7,3,0,0,DECEPTIVE PRACTICE,2
16,4,9,6,0,0,BATTERY,1
8,2,7,5,0,0,OFFENSE INVOLVING CHILDREN,0
3,3,7,7,0,0,ROBBERY,0
23,2,11,5,0,0,MOTOR VEHICLE THEFT,2
14,0,1,6,0,0,ASSAULT,1
20,1,3,2,0,1,INTERFERENCE WITH PUBLIC OFFICER,3
23,5,10,6,1,0,BATTERY,1
6,1,10,3,0,0,THEFT,2
12,2,5,7,0,0,ROBBERY,1
17,6,1,3,1,0,THEFT,3
6,5,7,3,1,0,THEFT,0
14,1,11,3,0,0,THEFT,2
20,6,9,5,1,0,MOTOR VEHICLE THEFT,1
8,0,12,5,0,0,MOTOR VEHICLE THEFT,2
19,2,9,5,0,0,BURGLARY,1
19,5,4,7,1,0,ROBBERY,1
16,3,2,3,0,0,CRIMINAL DAMAGE,3
12,3,4,3,0,0,THEFT,3
15,0,6,3,0,0,THEFT,3
17,1,7,6,0,0,BATTERY,1
14,6,10,3,1,0,THEFT,2
17,5,7,3,1,0,CRIMINAL DAMAGE,2
2,1,4,6,0,0,ASSAULT,0
10,2,9,6,0,0,ASSAULT,1
18,4,5,6,0,0,ASSAULT,1
17,5,10,5,1,0,MOTOR VEHICLE THEFT,1
18,6,9,4,1,1,NARCOTICS,2
17,4,6,5,0,0,MOTOR VEHICLE THEFT,1
19,3,7,3,0,1,THEFT,2
17,6,2,6,1,0,BATTERY,1
18,3,6,3,0,0,THEFT,3
15,0,6,7,0,0,SEX OFFENSE,1
19,0,3,3,0,0,THEFT,3
23,3,10,6,0,1,BATTERY,1
5,2,6,3,0,0,CRIMINAL DAMAGE,0
11,0,9,6,0,0,ASSAULT,1
15,1,7,3,0,0,THEFT,2
23,2,1,6,0,0,BATTERY,1
13,3,6,3,0,0,THEFT,3
22,3,5,6,0,0,ASSAULT,1
3,5,7,5,1,0,MOTOR VEHICLE THEFT,0
5,3,5,3,0,0,THEFT,0
23,3,10,6,0,0,ASSAULT,1
12,5,11,6,1,0,ASSAULT,1
22,6,8,6,1,0,BATTERY,1
0,1,7,3,0,0,THEFT,0
19,0,8,5,0,0,MOTOR VEHICLE THEFT,1
17,3,6,3,0,0,CRIMINAL TRESPASS,3
9,4,2,6,0,0,ASSAULT,1
15,2,7,6,0,0,ASSAULT,1
18,5,7,6,1,0,BATTERY,1
17,6,5,6,1,0,BATTERY,1
21,1,3,4,0,1,NARCOTICS,3
16,2,6,6,0,0,ASSAULT,1
23,5,11,3,1,0,DECEPTIVE PRACTICE,2
0,4,8,3,0,0,CRIMINAL DAMAGE,0
21,0,9,5,0,0,MOTOR VEHICLE THEFT,1
1,6,1,6,1,0,ASSAULT,0
8,0,2,7,0,0,ROBBERY,1
15,4,4,6,0,0,BATTERY,1
0,5,7,6,1,0,BATTERY,0
16,6,7,6,1,0,BATTERY,1
23,6,1,5,1,0,BURGLARY,3
2,5,2,7,1,0,ROBBERY,0
12,3,10,5,0,0,MOTOR VEHICLE THEFT,2
5,4,7,7,0,0,ROBBERY,0
0,6,11,3,1,0,THEFT,0
13,4,10,3,0,0,THEFT,2
21,6,4,6,1,0,BATTERY,1
10,2,5,3,0,0,THEFT,3
19,6,1,2,1,1,OTHER OFFENSE,3
11,4,6,5,0,1,WEAPONS VIOLATION,1
7,3,5,3,0,0,CRIMINAL DAMAGE,3
12,2,8,3,0,0,THEFT,2
18,3,11,4,0,1,NARCOTICS,2
17,3,4,3,0,0,THEFT,3
9,5,3,3,1,0,CRIMINAL DAMAGE,3
3,2,12,6,0,1,BATTERY,0
2,4,9,5,0,0,BURGLARY,0
20,2,10,2,0,1,INTERFERENCE WITH PUBLIC OFFICER,2
12,0,9,3,0,0,THEFT,2
1,0,6,3,0,0,THEFT,0
17,0,6,6,0,1,BATTERY,1
15,5,11,2,1,0,OTHER OFFENSE,2
16,2,12,6,0,0,ASSAULT,1
18,2,7,3,0,0,THEFT,2
8,0,12,5,0,0,MOTOR VEHICLE THEFT,2
22,2,2,3,0,0,THEFT,3
20,2,9,3,0,0,CRIMINAL DAMAGE,2
0,2,8,3,0,0,THEFT,0
7,6,11,3,1,0,CRIMINAL DAMAGE,2
14,0,2,4,0,1,NARCOTICS,3
18,4,1,3,0,0,THEFT,3
8,3,7,3,0,0,CRIMINAL DAMAGE,2
8,0,3,3,0,0,DECEPTIVE PRACTICE,3
14,5,6,3,1,0,THEFT,3
10,2,8,3,0,0,THEFT,2
22,4,2,2,0,0,OTHER OFFENSE,3
15,1,1,6,0,0,BATTERY,1
22,1,6,2,0,1,PUBLIC PEACE VIOLATION,3
7,1,3,4,0,1,NARCOTICS,3
14,1,4,3,0,1,THEFT,3
13,3,5,6,0,0,BATTERY,1
20,3,9,5,0,0,MOTOR VEHICLE THEFT,1
12,2,5,3,0,0,CRIMINAL DAMAGE,3
17,3,3,5,0,0,OFFENSE INVOLVING CHILDREN,1
3,3,1,5,0,0,BURGLARY,0
